id. Response ID,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,E13,E14,E15,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15
22,-1.7333333333333334,1.2666666666666666,-0.7333333333333333,1.2666666666666666,-0.7333333333333333,1.2666666666666666,-2.7333333333333334,-1.7333333333333334,-0.7333333333333333,0.2666666666666667,-0.7333333333333333,-0.7333333333333333,0.2666666666666667,1.2666666666666666,-0.7333333333333333,1.2666666666666666,-0.7333333333333333,-1.7333333333333334,-0.7333333333333333,0.2666666666666667,1.2666666666666666,-1.7333333333333334,0.2666666666666667,1.2666666666666666,0.2666666666666667,0.2666666666666667,0.2666666666666667,-0.7333333333333333,0.2666666666666667,1.2666666666666666,-0.7333333333333333,0.2666666666666667,0.2666666666666667,1.2666666666666666,0.2666666666666667,0.2666666666666667,-0.7333333333333333,1.2666666666666666,0.2666666666666667,0.2666666666666667,-1.7333333333333334,0.2666666666666667,0.2666666666666667,-0.7333333333333333,-0.7333333333333333,-0.7333333333333333,-0.7333333333333333,1.2666666666666666,0.2666666666666667,1.2666666666666666,0.2666666666666667,0.2666666666666667,0.2666666666666667,0.2666666666666667,0.2666666666666667,-0.7333333333333333,0.2666666666666667,0.2666666666666667,0.2666666666666667,1.2666666666666666
24,0.19999999999999996,0.19999999999999996,-0.8,1.2,1.2,0.19999999999999996,0.19999999999999996,-1.8,-1.8,1.2,-0.8,-0.8,-1.8,1.2,1.2,-0.8,-1.8,-2.8,1.2,-2.8,-0.8,0.19999999999999996,1.2,0.19999999999999996,0.19999999999999996,1.2,0.19999999999999996,-1.8,0.19999999999999996,1.2,0.19999999999999996,-0.8,1.2,0.19999999999999996,1.2,0.19999999999999996,0.19999999999999996,-0.8,0.19999999999999996,0.19999999999999996,0.19999999999999996,-0.8,0.19999999999999996,1.2,0.19999999999999996,1.2,0.19999999999999996,0.19999999999999996,-0.8,0.19999999999999996,0.19999999999999996,-0.8,0.19999999999999996,1.2,-0.8,1.2,-1.8,1.2,1.2,0.19999999999999996
26,-1.25,0.75,-0.25,-1.25,0.75,0.75,0.75,0.75,-0.25,-0.25,0.75,0.75,0.75,0.75,-1.25,-0.25,-1.25,-3.25,0.75,-1.25,-0.25,0.75,-2.25,-1.25,0.75,0.75,0.75,-0.25,0.75,0.75,0.75,-2.25,-0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,-1.25,0.75,-2.25,0.75,0.75,-3.25,-0.25,0.75,0.75,0.75,-0.25,0.75,-2.25,0.75,-1.25,0.75,0.75,0.75
29,-1.4666666666666666,-3.466666666666667,-0.46666666666666656,-1.4666666666666666,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,-1.4666666666666666,0.5333333333333334,0.5333333333333334,-0.46666666666666656,0.5333333333333334,0.5333333333333334,-0.46666666666666656,-1.4666666666666666,-3.466666666666667,0.5333333333333334,0.5333333333333334,0.5333333333333334,-1.4666666666666666,0.5333333333333334,-2.466666666666667,0.5333333333333334,0.5333333333333334,-1.4666666666666666,-0.46666666666666656,-0.46666666666666656,0.5333333333333334,0.5333333333333334,-0.46666666666666656,-0.46666666666666656,-0.46666666666666656,-0.46666666666666656,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334
30,0.6166666666666667,-0.3833333333333333,0.6166666666666667,-0.3833333333333333,-0.3833333333333333,0.6166666666666667,-0.3833333333333333,-0.3833333333333333,0.6166666666666667,-1.3833333333333333,-0.3833333333333333,-1.3833333333333333,-1.3833333333333333,0.6166666666666667,-1.3833333333333333,-0.3833333333333333,-1.3833333333333333,-3.3833333333333333,-0.3833333333333333,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,-1.3833333333333333,0.6166666666666667,0.6166666666666667,0.6166666666666667,-0.3833333333333333,0.6166666666666667,0.6166666666666667,-0.3833333333333333,-0.3833333333333333,-0.3833333333333333,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,-0.3833333333333333,0.6166666666666667,-0.3833333333333333,0.6166666666666667,0.6166666666666667,-0.3833333333333333,-0.3833333333333333,-0.3833333333333333,0.6166666666666667,0.6166666666666667,-0.3833333333333333,0.6166666666666667,0.6166666666666667,-0.3833333333333333,0.6166666666666667,0.6166666666666667,0.6166666666666667,-0.3833333333333333,0.6166666666666667,-0.3833333333333333,0.6166666666666667,0.6166666666666667,0.6166666666666667
31,-0.08333333333333326,-1.0833333333333333,-1.0833333333333333,0.9166666666666667,0.9166666666666667,-0.08333333333333326,-2.083333333333333,-0.08333333333333326,-1.0833333333333333,0.9166666666666667,-0.08333333333333326,-0.08333333333333326,0.9166666666666667,-1.0833333333333333,-1.0833333333333333,-0.08333333333333326,-1.0833333333333333,-1.0833333333333333,-1.0833333333333333,0.9166666666666667,-0.08333333333333326,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667,-0.08333333333333326,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667,-0.08333333333333326,-0.08333333333333326,-1.0833333333333333,0.9166666666666667,0.9166666666666667,-0.08333333333333326,-1.0833333333333333,-0.08333333333333326,-0.08333333333333326,0.9166666666666667,-0.08333333333333326,-0.08333333333333326,-0.08333333333333326,-0.08333333333333326,-1.0833333333333333,-1.0833333333333333,-1.0833333333333333,-2.083333333333333,-0.08333333333333326,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667,-0.08333333333333326,-0.08333333333333326,-0.08333333333333326,-0.08333333333333326,-0.08333333333333326,0.9166666666666667
32,-0.25,-0.25,-0.25,0.75,0.75,0.75,0.75,-0.25,-2.25,0.75,-0.25,0.75,-0.25,0.75,-0.25,0.75,-1.25,-3.25,-2.25,0.75,-0.25,-1.25,0.75,-0.25,0.75,0.75,0.75,-0.25,0.75,0.75,-0.25,-0.25,0.75,0.75,0.75,-0.25,0.75,-1.25,-0.25,0.75,-0.25,-0.25,0.75,-0.25,-0.25,0.75,0.75,-0.25,0.75,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,0.75
35,-0.19999999999999996,0.8,0.8,0.8,0.8,0.8,0.8,-1.2,-0.19999999999999996,-0.19999999999999996,-1.2,-0.19999999999999996,0.8,0.8,-0.19999999999999996,0.8,-3.2,-3.2,-2.2,-1.2,-1.2,-0.19999999999999996,-0.19999999999999996,-1.2,0.8,0.8,-0.19999999999999996,-1.2,-0.19999999999999996,0.8,-0.19999999999999996,-1.2,-0.19999999999999996,-2.2,-0.19999999999999996,0.8,0.8,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.8,-0.19999999999999996,-1.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,-0.19999999999999996,0.8,0.8,0.8
36,0.09999999999999998,1.1,1.1,1.1,1.1,1.1,1.1,-2.9,-2.9,1.1,1.1,1.1,-0.9,1.1,1.1,-1.9,0.09999999999999998,0.09999999999999998,-2.9,-1.9,-0.9,-0.9,1.1,-1.9,0.09999999999999998,1.1,0.09999999999999998,-1.9,1.1,1.1,1.1,-2.9,-0.9,-0.9,1.1,-2.9,1.1,-0.9,0.09999999999999998,-0.9,1.1,-0.9,1.1,1.1,1.1,1.1,1.1,1.1,1.1,-2.9,1.1,-0.9,0.09999999999999998,1.1,-0.9,-1.9,1.1,1.1,1.1,1.1
37,-0.55,-0.55,-0.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,-2.55,-0.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,-1.55,-2.55,-2.55,-0.55,0.44999999999999996,0.44999999999999996,-0.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,-1.55,0.44999999999999996,0.44999999999999996,-0.55,-2.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,-1.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,-1.55,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996,0.44999999999999996
38,-0.31666666666666665,-0.31666666666666665,-1.3166666666666667,-0.31666666666666665,-0.31666666666666665,0.6833333333333333,0.6833333333333333,-2.3166666666666664,-0.31666666666666665,0.6833333333333333,0.6833333333333333,-0.31666666666666665,-0.31666666666666665,0.6833333333333333,-0.31666666666666665,0.6833333333333333,-3.3166666666666664,-2.3166666666666664,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,-0.31666666666666665,0.6833333333333333,0.6833333333333333,-0.31666666666666665,-1.3166666666666667,0.6833333333333333,0.6833333333333333,0.6833333333333333,-1.3166666666666667,0.6833333333333333,-1.3166666666666667,0.6833333333333333,0.6833333333333333,0.6833333333333333,-0.31666666666666665,0.6833333333333333,-0.31666666666666665,-0.31666666666666665,-0.31666666666666665,-0.31666666666666665,-0.31666666666666665,-0.31666666666666665,0.6833333333333333,0.6833333333333333,0.6833333333333333,-0.31666666666666665,-0.31666666666666665,-0.31666666666666665,0.6833333333333333,-0.31666666666666665,0.6833333333333333,-0.31666666666666665,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,-0.31666666666666665
39,-1.1333333333333333,-1.1333333333333333,-2.1333333333333333,-0.1333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,-2.1333333333333333,-2.1333333333333333,-1.1333333333333333,-1.1333333333333333,-1.1333333333333333,-1.1333333333333333,-0.1333333333333333,-0.1333333333333333,0.8666666666666667,-0.1333333333333333,-3.1333333333333333,0.8666666666666667,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,0.8666666666666667,-1.1333333333333333,0.8666666666666667,0.8666666666666667,-1.1333333333333333,-1.1333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,-0.1333333333333333,-0.1333333333333333,0.8666666666666667,-0.1333333333333333,0.8666666666666667,0.8666666666666667,-1.1333333333333333,-0.1333333333333333,0.8666666666666667,0.8666666666666667,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,0.8666666666666667,0.8666666666666667,-0.1333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,-0.1333333333333333,-0.1333333333333333,-0.1333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667
40,-0.46666666666666656,0.5333333333333334,0.5333333333333334,0.5333333333333334,-0.46666666666666656,-2.466666666666667,0.5333333333333334,0.5333333333333334,-1.4666666666666666,-1.4666666666666666,-0.46666666666666656,-0.46666666666666656,-0.46666666666666656,-0.46666666666666656,0.5333333333333334,-0.46666666666666656,0.5333333333333334,0.5333333333333334,-2.466666666666667,-0.46666666666666656,-0.46666666666666656,-0.46666666666666656,0.5333333333333334,0.5333333333333334,-1.4666666666666666,0.5333333333333334,-1.4666666666666666,-1.4666666666666666,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,-0.46666666666666656,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,-0.46666666666666656,0.5333333333333334,-0.46666666666666656,-0.46666666666666656,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,-0.46666666666666656,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,0.5333333333333334,-0.46666666666666656
41,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,-0.7666666666666666,-0.7666666666666666,-3.7666666666666666,-2.7666666666666666,-0.7666666666666666,0.2333333333333334,0.2333333333333334,0.2333333333333334,-1.7666666666666666,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,-0.7666666666666666,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.2333333333333334,-0.7666666666666666,0.2333333333333334,0.2333333333333334,0.2333333333333334
42,-0.06666666666666665,-0.06666666666666665,-1.0666666666666667,0.9333333333333333,-0.06666666666666665,-0.06666666666666665,0.9333333333333333,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-2.0666666666666664,-2.0666666666666664,0.9333333333333333,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-1.0666666666666667,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,0.9333333333333333,0.9333333333333333,0.9333333333333333,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-1.0666666666666667,-0.06666666666666665,-0.06666666666666665,0.9333333333333333,-2.0666666666666664,0.9333333333333333,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-1.0666666666666667,0.9333333333333333,-0.06666666666666665,0.9333333333333333,-0.06666666666666665,0.9333333333333333,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,-0.06666666666666665,0.9333333333333333,0.9333333333333333,-0.06666666666666665,0.9333333333333333,-0.06666666666666665
43,-0.1499999999999999,-0.1499999999999999,0.8500000000000001,-1.15,-0.1499999999999999,-0.1499999999999999,0.8500000000000001,-1.15,-1.15,-1.15,-0.1499999999999999,0.8500000000000001,-0.1499999999999999,0.8500000000000001,-0.1499999999999999,0.8500000000000001,-0.1499999999999999,-3.15,-2.15,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,0.8500000000000001,-2.15,-0.1499999999999999,0.8500000000000001,-0.1499999999999999,-1.15,-1.15,-0.1499999999999999,-0.1499999999999999,-0.1499999999999999,-1.15,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,-1.15,0.8500000000000001,-1.15,0.8500000000000001,-0.1499999999999999,0.8500000000000001,-0.1499999999999999,-1.15,-0.1499999999999999,0.8500000000000001,-0.1499999999999999,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,-0.1499999999999999
45,-1.0166666666666666,-0.016666666666666607,-0.016666666666666607,-1.0166666666666666,-1.0166666666666666,-0.016666666666666607,-2.0166666666666666,-3.0166666666666666,-1.0166666666666666,-0.016666666666666607,-0.016666666666666607,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,-1.0166666666666666,0.9833333333333334,-1.0166666666666666,-2.0166666666666666,-1.0166666666666666,0.9833333333333334,-0.016666666666666607,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,0.9833333333333334,0.9833333333333334,-1.0166666666666666,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9833333333333334,-0.016666666666666607,-0.016666666666666607,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,0.9833333333333334,-1.0166666666666666,0.9833333333333334,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,-0.016666666666666607,-0.016666666666666607,-0.016666666666666607,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,-1.0166666666666666,0.9833333333333334,-1.0166666666666666,-0.016666666666666607,-0.016666666666666607,0.9833333333333334,-0.016666666666666607,-0.016666666666666607
